AFS.py,AFS.R,wv,AFS_rpy.py
0.990523313,0.979927757,5010.189472,0.979927757
0.978071806,0.96758704,5010.199466,0.96758704
0.956814688,0.946536129,5010.209459,0.946536129
0.940269254,0.930147383,5010.219452,0.930147383
0.926872238,0.916874073,5010.229443,0.916874073
0.899259939,0.889539951,5010.239435,0.889539951
0.890630434,0.880984457,5010.249426,0.880984457
0.87853792,0.869004127,5010.259416,0.869004127
0.87501873,0.865504631,5010.269406,0.865504631
0.881558654,0.871955029,5010.279395,0.871955029
0.885073881,0.875413683,5010.289383,0.875413683
0.88949095,0.879764383,5010.299371,0.879764383
0.888981767,0.87924283,5010.309359,0.87924283
0.901558284,0.891663589,5010.319346,0.891663589
0.928458479,0.918250252,5010.329332,0.918250252
0.921931474,0.911777051,5010.339318,0.911777051
0.92758019,0.917345695,5010.349303,0.917345695
0.944215898,0.93377989,5010.359288,0.93377989
0.942064864,0.931634923,5010.369272,0.931634923
0.939870458,0.929447357,5010.379255,0.929447357
0.940554098,0.930106158,5010.389238,0.930106158
0.939549853,0.929096039,5010.39922,0.929096039
0.933511805,0.923108459,5010.409202,0.923108459
0.908888601,0.898743593,5010.419184,0.898743593
0.89592424,0.885908299,5010.429164,0.885908299
0.859882311,0.850254476,5010.439144,0.850254476
0.817625749,0.808457136,5010.449124,0.808457136
0.772969285,0.764288456,5010.459103,0.764288456
0.730721502,0.722503029,5010.469082,0.722503029
0.720850638,0.712731404,5010.479059,0.712731404
0.692826286,0.685011536,5010.489037,0.685011536
0.706205668,0.698228787,5010.499014,0.698228787
0.7237913,0.715604451,5010.50899,0.715604451
0.765127332,0.756461132,5010.518965,0.756461132
0.81228245,0.803069817,5010.528941,0.803069817
0.854863909,0.845155561,5010.538915,0.845155561
0.890588072,0.880460933,5010.548889,0.880460933
0.930999251,0.920399138,5010.558863,0.920399138
0.940413975,0.929693328,5010.568835,0.929693328
0.961249978,0.950278414,5010.578808,0.950278414
0.976669926,0.96550902,5010.58878,0.96550902
0.978132146,0.966941435,5010.598751,0.966941435
0.976379686,0.965196225,5010.608721,0.965196225
0.968633426,0.957526268,5010.618691,0.957526268
0.973509927,0.962334648,5010.628661,0.962334648
0.959731579,0.948702724,5010.63863,0.948702724
0.961420315,0.950360583,5010.648598,0.950360583
0.956327982,0.945315717,5010.658566,0.945315717
0.956407991,0.945383993,5010.668533,0.945383993
0.954335292,0.943324706,5010.6785,0.943324706
0.957253844,0.946199389,5010.688466,0.946199389
0.957173051,0.946109652,5010.698432,0.946109652
0.967643774,0.956449693,5010.708397,0.956449693
0.962598121,0.95145313,5010.718361,0.95145313
0.963303532,0.952141417,5010.728325,0.952141417
0.969825349,0.958578977,5010.738289,0.958578977
0.968375277,0.957137379,5010.748251,0.957137379
0.95826212,0.947133652,5010.758214,0.947133652
0.949752048,0.938714864,5010.768175,0.938714864
0.925532984,0.9147702,5010.778136,0.9147702
0.923555521,0.912808983,5010.788097,0.912808983
0.879871492,0.869627096,5010.798057,0.869627096
0.842865949,0.833046739,5010.808016,0.833046739
0.795798316,0.78653038,5010.817975,0.78653038
0.742630426,0.733985457,5010.827934,0.733985457
0.687679896,0.679678292,5010.837891,0.679678292
0.641969625,0.634503516,5010.847849,0.634503516
0.618665626,0.61147421,5010.857805,0.61147421
0.609717551,0.602641157,5010.867761,0.602641157
0.625982044,0.618728256,5010.877717,0.618728256
0.650850459,0.64332041,5010.887672,0.64332041
0.694621776,0.686598131,5010.897626,0.686598131
0.745602389,0.737003749,5010.90758,0.737003749
0.798671732,0.78947609,5010.917533,0.78947609
0.837379988,0.827754581,5010.927486,0.827754581
0.879056628,0.868969037,5010.937438,0.868969037
0.908025057,0.897622659,5010.94739,0.897622659
0.918581756,0.908076438,5010.957341,0.908076438
0.930131647,0.919512681,5010.967291,0.919512681
0.924226709,0.913693684,5010.977241,0.913693684
0.914497045,0.904093435,5010.987191,0.904093435
0.89166529,0.88153968,5010.997139,0.88153968
0.86347567,0.853688049,5011.007088,0.853688049
0.836775358,0.827307887,5011.017035,0.827307887
0.814188606,0.80499389,5011.026983,0.80499389
0.794560281,0.785604188,5011.036929,0.785604188
0.778298725,0.769542705,5011.046875,0.769542705
0.769920238,0.761275238,5011.056821,0.761275238
0.761366226,0.752834006,5011.066765,0.752834006
0.755601757,0.747150901,5011.07671,0.747150901
0.767661731,0.759093184,5011.086654,0.759093184
0.793559255,0.784713656,5011.096597,0.784713656
0.794232158,0.785395691,5011.106539,0.785395691
0.813427163,0.804388362,5011.116482,0.804388362
0.831334804,0.822108744,5011.126423,0.822108744
0.844253796,0.834904377,5011.136364,0.834904377
0.859653334,0.850139101,5011.146305,0.850139101
0.867631693,0.858034742,5011.156244,0.858034742
0.879296566,0.86957648,5011.166184,0.86957648
0.886942394,0.877143963,5011.176122,0.877143963
0.903727827,0.893750488,5011.186061,0.893750488
0.913446409,0.903368611,5011.195998,0.903368611
0.928646526,0.918408217,5011.205935,0.918408217
0.941349728,0.930978893,5011.215872,0.930978893
0.947566303,0.937134794,5011.225808,0.937134794
0.972361223,0.961665011,5011.235743,0.961665011
0.974829932,0.964115078,5011.245678,0.964115078
0.989663968,0.978804249,5011.255612,0.978804249
1.003371681,0.99237088,5011.265546,0.99237088
0.998956972,0.988024051,5011.275479,0.988024051
1.000104405,0.989188446,5011.285412,0.989188446
0.997443143,0.986585875,5011.295344,0.986585875
1.012438916,1.001448719,5011.305275,1.001448719
1.00485601,0.993978414,5011.315206,0.993978414
1.009165161,0.998271551,5011.325137,0.998271551
1.008945532,0.998085129,5011.335066,0.998085129
1.014631154,1.00374078,5011.344996,1.00374078
1.011577064,1.000657109,5011.354924,1.000657109
1.004793935,0.993885505,5011.364853,0.993885505
1.019101124,1.007975056,5011.37478,1.007975056
1.014182922,1.003059364,5011.384707,1.003059364
1.017495737,1.006284735,5011.394634,1.006284735
1.022410511,1.011086712,5011.40456,1.011086712
1.023340809,1.011946405,5011.414485,1.011946405
1.016876599,1.005491147,5011.42441,1.005491147
1.016076476,1.004637254,5011.434334,1.004637254
1.01255226,1.001090439,5011.444258,1.001090439
1.012020044,1.000502245,5011.454181,1.000502245
1.017765376,1.006120072,5011.464103,1.006120072
1.015669822,1.003990095,5011.474025,1.003990095
1.015554446,1.003817877,5011.483947,1.003817877
1.019649367,1.007807303,5011.493868,1.007807303
1.009238725,0.997460174,5011.503788,0.997460174
1.021297855,1.009320709,5011.513708,1.009320709
1.017283852,1.005304219,5011.523627,1.005304219
1.01655081,1.0045305,5011.533546,1.0045305
1.017220554,1.005143203,5011.543464,1.005143203
1.011953429,0.999889964,5011.553381,0.999889964
1.013104802,1.000979118,5011.563298,1.000979118
1.015588937,1.00338512,5011.573215,1.00338512
1.0075344,0.995379574,5011.58313,0.995379574
1.004482035,0.992316583,5011.593046,0.992316583
1.013871248,1.001544409,5011.60296,1.001544409
1.000603344,0.988390972,5011.612875,0.988390972
1.012275152,0.99987315,5011.622788,0.99987315
1.012700759,1.000246558,5011.632701,1.000246558
0.995785445,0.983493274,5011.642614,0.983493274
1.006233299,0.993765893,5011.652526,0.993765893
0.992177747,0.979839084,5011.662437,0.979839084
0.975103437,0.962932683,5011.672348,0.962932683
0.958951001,0.946938368,5011.682258,0.946938368
0.941293905,0.929459971,5011.692168,0.929459971
0.902535818,0.891148604,5011.702077,0.891148604
0.859155964,0.84827765,5011.711986,0.84827765
0.803078658,0.792874635,5011.721894,0.792874635
0.749324589,0.739770387,5011.731801,0.739770387
0.683506029,0.674760914,5011.741708,0.674760914
0.620680401,0.612711883,5011.751615,0.612711883
0.571863916,0.56449716,5011.761521,0.56449716
0.524208223,0.517432602,5011.771426,0.517432602
0.514754935,0.508079257,5011.781331,0.508079257
0.520369182,0.513598321,5011.791235,0.513598321
0.544449047,0.537341578,5011.801138,0.537341578
0.598989422,0.591144468,5011.811041,0.591144468
0.65339739,0.644812191,5011.820944,0.644812191
0.707904225,0.698573028,5011.830846,0.698573028
0.774935549,0.764688319,5011.840747,0.764688319
0.840625668,0.829474765,5011.850648,0.829474765
0.888540129,0.876716815,5011.860548,0.876716815
0.917288169,0.905044507,5011.870448,0.905044507
0.948613473,0.935912804,5011.880347,0.935912804
0.967011671,0.95402525,5011.890246,0.95402525
0.982789242,0.969551096,5011.900144,0.969551096
1.00073617,0.987215941,5011.910041,0.987215941
0.999681238,0.986135194,5011.919938,0.986135194
1.008552415,0.994845977,5011.929834,0.994845977
1.017381742,1.003515006,5011.93973,1.003515006
1.004975764,0.991238543,5011.949625,0.991238543
1.007521735,0.993710269,5011.95952,0.993710269
1.021341965,1.007301304,5011.969414,1.007301304
1.017601183,1.00357259,5011.979308,1.00357259
1.015131936,1.001098364,5011.989201,1.001098364
1.010866891,0.996853667,5011.999093,0.996853667
1.005442914,0.991466714,5012.008985,0.991466714
0.997299798,0.983399175,5012.018876,0.983399175
0.993988122,0.980096404,5012.028767,0.980096404
0.99381871,0.979892354,5012.038657,0.979892354
0.989959869,0.976050964,5012.048547,0.976050964
0.977433399,0.963664572,5012.058436,0.963664572
0.984239525,0.970338893,5012.068325,0.970338893
0.982314953,0.968405886,5012.078213,0.968405886
0.991039899,0.976971605,5012.0881,0.976971605
1.001936913,0.987677792,5012.097987,0.987677792
1.000232119,0.985959577,5012.107873,0.985959577
1.002575913,0.988232647,5012.117759,0.988232647
0.99931135,0.984978129,5012.127644,0.984978129
1.01624795,1.001635034,5012.137529,1.001635034
1.011514612,0.996933669,5012.147413,0.996933669
1.015459867,1.00078634,5012.157297,1.00078634
1.020055556,1.005280271,5012.16718,1.005280271
1.009751537,0.995091035,5012.177062,0.995091035
1.015289246,1.000514211,5012.186944,1.000514211
1.019192657,1.00432709,5012.196825,1.00432709
1.012614617,0.997812018,5012.206706,0.997812018
1.017378046,1.002473221,5012.216586,1.002473221
1.023098543,1.008077677,5012.226466,1.008077677
1.019967988,1.004962066,5012.236345,1.004962066
1.010335949,0.995441632,5012.246224,0.995441632
1.009288276,0.994379984,5012.256102,0.994379984
1.005829198,0.990943312,5012.265979,0.990943312
1.002193779,0.987333834,5012.275856,0.987333834
1.001356063,0.98648124,5012.285732,0.98648124
0.996341378,0.981514417,5012.295608,0.981514417
1.004599863,0.989623694,5012.305483,0.989623694
1.003276634,0.988294635,5012.315358,0.988294635
1.004386791,0.989363236,5012.325232,0.989363236
0.998374237,0.983430413,5012.335105,0.983430413
0.994218796,0.979327526,5012.344978,0.979327526
0.995111104,0.980197327,5012.354851,0.980197327
0.986011475,0.971225519,5012.364723,0.971225519
1.000072911,0.98506792,5012.374594,0.98506792
0.984106102,0.969333121,5012.384465,0.969333121
0.985201088,0.97040459,5012.394335,0.97040459
0.989195277,0.974332161,5012.404205,0.974332161
0.98441514,0.969617717,5012.414074,0.969617717
0.975887042,0.961212188,5012.423942,0.961212188
0.981881411,0.967111205,5012.43381,0.967111205
0.977542633,0.962832941,5012.443678,0.962832941
0.981347892,0.966576595,5012.453544,0.966576595
0.976207217,0.96150939,5012.463411,0.96150939
0.978321318,0.963588148,5012.473277,0.963588148
0.979881056,0.96512127,5012.483142,0.96512127
0.982252546,0.967454286,5012.493006,0.967454286
0.986141723,0.971282479,5012.50287,0.971282479
0.983693144,0.968868768,5012.512734,0.968868768
0.986950293,0.972075145,5012.522597,0.972075145
0.981495089,0.966700819,5012.532459,0.966700819
0.980936395,0.966149527,5012.542321,0.966149527
0.988361145,0.973461643,5012.552183,0.973461643
0.979932589,0.965159743,5012.562043,0.965159743
0.984884361,0.970036753,5012.571903,0.970036753
0.978076506,0.963331698,5012.581763,0.963331698
0.983851913,0.969020485,5012.591622,0.969020485
0.981413387,0.966619285,5012.601481,0.966619285
0.989691369,0.974771015,5012.611339,0.974771015
0.991168668,0.976224761,5012.621196,0.976224761
0.988438321,0.973534496,5012.631053,0.973534496
0.987164589,0.972279088,5012.640909,0.972279088
0.992043561,0.977083808,5012.650765,0.977083808
0.992816778,0.977844891,5012.66062,0.977844891
0.994004941,0.979014877,5012.670475,0.979014877
0.986889347,0.972006547,5012.680329,0.972006547
0.989983826,0.975054537,5012.690182,0.975054537
0.976668928,0.961940827,5012.700035,0.961940827
0.978253897,0.963502514,5012.709888,0.963502514
0.976911393,0.9621811,5012.71974,0.9621811
0.964022527,0.949487637,5012.729591,0.949487637
0.958222493,0.943776333,5012.739442,0.943776333
0.955057801,0.940660856,5012.749292,0.940660856
0.930612119,0.916585369,5012.759142,0.916585369
0.917167681,0.903345464,5012.768991,0.903345464
0.899619791,0.886064105,5012.778839,0.886064105
0.859005355,0.846063851,5012.788687,0.846063851
0.832520626,0.819980466,5012.798535,0.819980466
0.786248356,0.774407589,5012.808381,0.774407589
0.738943218,0.727817302,5012.818228,0.727817302
0.673186375,0.663052923,5012.828073,0.663052923
0.596911632,0.587928618,5012.837919,0.587928618
0.521268332,0.513425807,5012.847763,0.513425807
0.448314212,0.441571228,5012.857607,0.441571228
0.379287836,0.373584799,5012.867451,0.373584799
0.314143371,0.309421379,5012.877294,0.309421379
0.259157288,0.255263133,5012.887136,0.255263133
0.221965344,0.218631234,5012.896978,0.218631234
0.194761147,0.191836763,5012.906819,0.191836763
0.183832254,0.181073052,5012.91666,0.181073052
0.181274889,0.178555186,5012.9265,0.178555186
0.186300409,0.183506502,5012.93634,0.183506502
0.197172005,0.194216375,5012.946179,0.194216375
0.216663305,0.213417002,5012.956018,0.213417002
0.241921547,0.238298539,5012.965856,0.238298539
0.2672956,0.263294587,5012.975693,0.263294587
0.30412879,0.299578792,5012.98553,0.299578792
0.333801142,0.328809893,5012.995366,0.328809893
0.372565384,0.366997583,5013.005202,0.366997583
0.422532414,0.416221484,5013.015037,0.416221484
0.485859645,0.478607136,5013.024872,0.478607136
0.539674609,0.531623686,5013.034706,0.531623686
0.612280539,0.603152185,5013.04454,0.603152185
0.673105469,0.663076748,5013.054373,0.663076748
0.732958543,0.722045287,5013.064205,0.722045287
0.778288445,0.766708139,5013.074037,0.766708139
0.829438918,0.817106155,5013.083868,0.817106155
0.862430088,0.849615979,5013.093699,0.849615979
0.880906789,0.867827775,5013.103529,0.867827775
0.908278711,0.894803466,5013.113359,0.894803466
0.911059311,0.897553251,5013.123188,0.897553251
0.9191792,0.905563543,5013.133017,0.905563543
0.935182204,0.921340709,5013.142845,0.921340709
0.930378419,0.916619426,5013.152672,0.916619426
0.929605093,0.915869176,5013.162499,0.915869176
0.925448169,0.911785508,5013.172325,0.911785508
0.915385358,0.901883205,5013.182151,0.901883205
0.887027831,0.87395577,5013.191976,0.87395577
0.866376832,0.853620871,5013.201801,0.853620871
0.831055103,0.818830703,5013.211625,0.818830703
0.776863033,0.765446734,5013.221449,0.765446734
0.722911039,0.712297978,5013.231272,0.712297978
0.655448133,0.64583509,5013.241094,0.64583509
0.597362098,0.58860987,5013.250916,0.58860987
0.538995557,0.531106988,5013.260737,0.531106988
0.485908385,0.478807023,5013.270558,0.478807023
0.449893027,0.443327584,5013.280378,0.443327584
0.451594524,0.445013943,5013.290198,0.445013943
0.461330488,0.454618028,5013.300017,0.454618028
0.493715192,0.486542323,5013.309836,0.486542323
0.550724806,0.542735836,5013.319654,0.542735836
0.605913166,0.597136142,5013.329471,0.597136142
0.679600538,0.66976922,5013.339288,0.66976922
0.729789802,0.719247304,5013.349105,0.719247304
0.791026012,0.779615232,5013.35892,0.779615232
0.845340958,0.833165026,5013.368736,0.833165026
0.872257767,0.85971262,5013.37855,0.85971262
0.895575193,0.882715313,5013.388364,0.882715313
0.918299468,0.905135371,5013.398178,0.905135371
0.945174014,0.931647626,5013.407991,0.931647626
0.946992682,0.933463511,5013.417804,0.933463511
0.932952179,0.919646731,5013.427615,0.919646731
0.935969201,0.922644183,5013.437427,0.922644183
0.92765034,0.914467256,5013.447238,0.914467256
0.91265381,0.899707221,5013.457048,0.899707221
0.890873664,0.878259119,5013.466858,0.878259119
0.847967408,0.835982627,5013.476667,0.835982627
0.81226402,0.800805396,5013.486475,0.800805396
0.760416749,0.749709953,5013.496283,0.749709953
0.707942818,0.697994119,5013.506091,0.697994119
0.674539187,0.665078495,5013.515898,0.665078495
0.641710029,0.632726974,5013.525704,0.632726974
0.621560814,0.612875885,5013.53551,0.612875885
0.621991683,0.61331702,5013.545315,0.61331702
0.64505631,0.636077829,5013.55512,0.636077829
0.6660103,0.656759719,5013.564924,0.656759719
0.703883955,0.694128284,5013.574728,0.694128284
0.753687744,0.74326455,5013.584531,0.74326455
0.794608004,0.783643209,5013.594334,0.783643209
